iterationID	ALLZONE	AsiaWS	CAEQ	CatNonGOM	ChinaEQ	EuropeEQ	GMWS	JapanEQ	Noncat	PNWEQ	TaiwanEQ	USEQ
0	764537	0	0	0	0	0	0	0	764537	0	0	0
1	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
2	1.18591e+006	0	0	991973	0	0	0	0	193940	0	0	0
3	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
4	193996	0	0	0	0	0	0	0	193996	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0
7	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
8	42169.4	0	0	0	0	0	0	0	42169.4	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0	0
10	1.18187e+006	0	0	0	0	0	0	0	1.18187e+006	0	0	0
11	0	0	0	0	0	0	0	0	0	0	0	0
12	1.17684e+006	0	0	0	0	0	0	0	1.17684e+006	0	0	0
13	1.14749e+006	0	0	0	0	0	0	0	1.14749e+006	0	0	0
14	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0
16	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0
18	183969	0	0	0	0	0	0	0	183969	0	0	0
19	146459	0	0	0	0	0	0	0	146459	0	0	0
20	0	0	0	0	0	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0	0	0	0	0	0
22	462974	0	0	0	0	0	0	0	462974	0	0	0
23	523341	0	0	0	0	0	0	0	523341	0	0	0
24	0	0	0	0	0	0	0	0	0	0	0	0
25	228735	0	0	228735	0	0	0	0	0	0	0	0
26	1.27288e+006	0	0	0	0	0	0	0	1.27288e+006	0	0	0
27	251601	0	0	0	0	0	0	0	251601	0	0	0
28	1.26083e+006	0	0	0	0	0	0	0	1.26083e+006	0	0	0
29	319295	0	0	0	0	0	0	0	319295	0	0	0
30	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
31	109638	0	0	0	0	0	0	0	0	109638	0	0
32	702633	0	0	0	0	0	0	0	702633	0	0	0
33	1.32978e+006	0	0	0	0	0	0	0	1.32978e+006	0	0	0
34	0	0	0	0	0	0	0	0	0	0	0	0
35	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
36	1.14265e+006	0	0	1.125e+006	0	0	0	0	17653.5	0	0	0
37	0	0	0	0	0	0	0	0	0	0	0	0
38	211626	0	0	0	0	0	0	0	211626	0	0	0
39	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
40	1.29545e+006	0	0	1.125e+006	0	0	0	0	170450	0	0	0
41	409494	0	0	0	0	0	0	0	409494	0	0	0
42	564305	0	0	0	0	0	0	0	564305	0	0	0
43	0	0	0	0	0	0	0	0	0	0	0	0
44	0	0	0	0	0	0	0	0	0	0	0	0
45	0	0	0	0	0	0	0	0	0	0	0	0
46	0	0	0	0	0	0	0	0	0	0	0	0
47	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
48	30134.1	0	0	0	0	0	0	0	30134.1	0	0	0
49	612131	0	0	0	0	0	0	0	612131	0	0	0
50	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	0	0	0	0	0	0	0	0	0	0
52	239193	0	0	0	0	0	0	0	239193	0	0	0
53	529222	0	0	0	0	0	0	0	529222	0	0	0
54	84212	0	0	0	0	0	0	0	84212	0	0	0
55	0	0	0	0	0	0	0	0	0	0	0	0
56	1.56199e+006	0	0	962146	0	0	0	0	599846	0	0	0
57	0	0	0	0	0	0	0	0	0	0	0	0
58	0	0	0	0	0	0	0	0	0	0	0	0
59	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
60	0	0	0	0	0	0	0	0	0	0	0	0
61	295257	0	0	0	0	0	0	0	295257	0	0	0
62	233101	0	0	0	0	0	0	0	233101	0	0	0
63	0	0	0	0	0	0	0	0	0	0	0	0
64	0	0	0	0	0	0	0	0	0	0	0	0
65	71068.1	0	0	0	0	0	0	0	71068.1	0	0	0
66	1.16857e+006	0	0	0	0	0	0	0	1.16857e+006	0	0	0
67	224027	0	0	0	0	0	0	0	224027	0	0	0
68	0	0	0	0	0	0	0	0	0	0	0	0
69	1.49894e+006	0	0	0	0	0	0	0	1.49894e+006	0	0	0
70	0	0	0	0	0	0	0	0	0	0	0	0
71	1.36451e+006	0	0	0	0	0	0	0	1.36451e+006	0	0	0
72	21433	0	0	0	0	0	0	0	21433	0	0	0
73	0	0	0	0	0	0	0	0	0	0	0	0
74	150033	0	0	0	0	0	0	0	150033	0	0	0
75	365287	0	0	23975.3	0	0	0	0	341312	0	0	0
76	0	0	0	0	0	0	0	0	0	0	0	0
77	32691.2	0	0	0	0	0	0	0	32691.2	0	0	0
78	1.02445e+006	0	0	1.02445e+006	0	0	0	0	0	0	0	0
79	1.29035e+006	0	0	0	0	0	0	0	1.29035e+006	0	0	0
80	496129	0	0	0	0	0	0	0	496129	0	0	0
81	0	0	0	0	0	0	0	0	0	0	0	0
82	0	0	0	0	0	0	0	0	0	0	0	0
83	1.125e+006	0	0	1.125e+006	0	0	0	0	0	0	0	0
84	0	0	0	0	0	0	0	0	0	0	0	0
85	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
86	342515	0	0	0	0	0	0	0	342515	0	0	0
87	375386	0	0	0	0	0	0	0	375386	0	0	0
88	784360	0	0	0	0	0	0	0	784360	0	0	0
89	0	0	0	0	0	0	0	0	0	0	0	0
90	0	0	0	0	0	0	0	0	0	0	0	0
91	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
92	0	0	0	0	0	0	0	0	0	0	0	0
93	658506	0	0	0	0	0	0	0	658506	0	0	0
94	766559	0	0	0	0	0	0	0	766559	0	0	0
95	318055	0	0	0	0	0	0	0	318055	0	0	0
96	1.36412e+006	0	0	0	0	0	0	0	1.36412e+006	0	0	0
97	0	0	0	0	0	0	0	0	0	0	0	0
98	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
99	15573.7	0	0	0	0	0	0	0	15573.7	0	0	0
100	814680	0	0	725631	0	0	0	0	89049.3	0	0	0
101	0	0	0	0	0	0	0	0	0	0	0	0
102	1.14699e+006	0	0	0	0	0	0	0	1.14699e+006	0	0	0
103	0	0	0	0	0	0	0	0	0	0	0	0
104	0	0	0	0	0	0	0	0	0	0	0	0
105	330239	0	0	0	0	0	0	0	330239	0	0	0
106	0	0	0	0	0	0	0	0	0	0	0	0
107	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
108	20668.2	0	0	0	0	0	0	0	20668.2	0	0	0
109	0	0	0	0	0	0	0	0	0	0	0	0
110	235017	0	0	0	0	0	0	0	235017	0	0	0
111	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
112	119906	0	0	0	0	0	0	0	119906	0	0	0
113	0	0	0	0	0	0	0	0	0	0	0	0
114	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
115	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
116	0	0	0	0	0	0	0	0	0	0	0	0
117	1.54198e+006	0	0	0	0	0	0	0	1.54198e+006	0	0	0
118	0	0	0	0	0	0	0	0	0	0	0	0
119	151528	0	0	0	0	0	0	0	151528	0	0	0
120	0	0	0	0	0	0	0	0	0	0	0	0
121	0	0	0	0	0	0	0	0	0	0	0	0
122	236406	0	0	0	0	0	0	0	236406	0	0	0
123	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
124	0	0	0	0	0	0	0	0	0	0	0	0
125	30247.5	0	0	0	0	0	0	0	30247.5	0	0	0
126	251093	0	0	0	0	0	0	0	251093	0	0	0
127	218935	0	0	0	0	0	0	0	218935	0	0	0
128	0	0	0	0	0	0	0	0	0	0	0	0
129	617634	0	0	0	0	0	0	0	617634	0	0	0
130	813703	0	0	0	0	0	0	0	813703	0	0	0
131	1.14918e+006	0	0	0	0	0	0	0	1.14918e+006	0	0	0
132	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
133	457609	0	0	0	0	0	0	0	457609	0	0	0
134	1.20452e+006	0	0	0	0	0	0	0	1.20452e+006	0	0	0
135	0	0	0	0	0	0	0	0	0	0	0	0
136	1.43519e+006	0	0	0	0	0	0	0	1.43519e+006	0	0	0
137	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
138	0	0	0	0	0	0	0	0	0	0	0	0
139	0	0	0	0	0	0	0	0	0	0	0	0
140	1.20784e+006	0	0	0	0	0	0	0	1.20784e+006	0	0	0
141	1.93193e+006	0	0	0	0	0	0	0	1.93193e+006	0	0	0
142	0	0	0	0	0	0	0	0	0	0	0	0
143	0	0	0	0	0	0	0	0	0	0	0	0
144	908846	0	0	0	0	0	0	0	908846	0	0	0
145	2.30402e+006	0	0	0	0	0	0	0	2.30402e+006	0	0	0
146	3.41344e+006	0	0	0	0	0	0	0	3.41344e+006	0	0	0
147	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
148	0	0	0	0	0	0	0	0	0	0	0	0
149	0	0	0	0	0	0	0	0	0	0	0	0
150	2.12634e+006	0	0	0	0	0	0	0	2.12634e+006	0	0	0
151	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
152	0	0	0	0	0	0	0	0	0	0	0	0
153	0	0	0	0	0	0	0	0	0	0	0	0
154	0	0	0	0	0	0	0	0	0	0	0	0
155	1.00979e+006	0	0	0	0	0	0	0	1.00979e+006	0	0	0
156	0	0	0	0	0	0	0	0	0	0	0	0
157	1.47253e+006	0	0	0	0	0	0	0	1.47253e+006	0	0	0
158	130739	0	0	0	0	0	0	0	130739	0	0	0
159	0	0	0	0	0	0	0	0	0	0	0	0
160	1.41389e+006	0	0	0	0	0	0	0	1.41389e+006	0	0	0
161	1.29295e+006	0	0	0	0	0	0	0	1.29295e+006	0	0	0
162	0	0	0	0	0	0	0	0	0	0	0	0
163	151175	0	0	0	0	0	0	0	151175	0	0	0
164	712367	0	0	0	0	0	0	0	712367	0	0	0
165	396704	0	0	0	0	0	0	0	396704	0	0	0
166	1.02466e+006	0	0	1.00119e+006	0	0	0	0	23469.3	0	0	0
167	265055	0	0	0	0	0	0	0	265055	0	0	0
168	0	0	0	0	0	0	0	0	0	0	0	0
169	0	0	0	0	0	0	0	0	0	0	0	0
170	158251	0	0	0	0	0	0	0	158251	0	0	0
171	0	0	0	0	0	0	0	0	0	0	0	0
172	0	0	0	0	0	0	0	0	0	0	0	0
173	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
174	340048	0	0	0	0	0	0	0	340048	0	0	0
175	33562	0	0	0	0	0	0	0	33562	0	0	0
176	22009.4	0	0	0	0	0	0	0	22009.4	0	0	0
177	0	0	0	0	0	0	0	0	0	0	0	0
178	838994	0	0	0	0	0	0	0	838994	0	0	0
179	161027	0	0	0	0	0	0	0	161027	0	0	0
180	1.76822e+006	0	0	0	0	0	0	0	1.76822e+006	0	0	0
181	0	0	0	0	0	0	0	0	0	0	0	0
182	1.37283e+006	0	0	0	0	0	0	0	1.37283e+006	0	0	0
183	719166	0	0	0	0	0	0	0	719166	0	0	0
184	397637	0	0	0	0	0	0	0	397637	0	0	0
185	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
186	468281	0	0	0	0	0	0	0	468281	0	0	0
187	0	0	0	0	0	0	0	0	0	0	0	0
188	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
189	47724	0	0	0	0	0	0	0	47724	0	0	0
190	580569	0	0	0	0	0	0	0	580569	0	0	0
191	1.44302e+006	0	0	0	0	0	0	0	1.44302e+006	0	0	0
192	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
193	0	0	0	0	0	0	0	0	0	0	0	0
194	662532	0	0	0	0	0	0	0	662532	0	0	0
195	0	0	0	0	0	0	0	0	0	0	0	0
196	745864	0	0	0	0	0	0	0	745864	0	0	0
197	0	0	0	0	0	0	0	0	0	0	0	0
198	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
199	202388	0	0	0	0	0	0	0	202388	0	0	0
200	0	0	0	0	0	0	0	0	0	0	0	0
201	210290	0	0	0	0	0	0	0	210290	0	0	0
202	0	0	0	0	0	0	0	0	0	0	0	0
203	0	0	0	0	0	0	0	0	0	0	0	0
204	0	0	0	0	0	0	0	0	0	0	0	0
205	856996	0	0	0	0	0	0	0	856996	0	0	0
206	8091.81	0	0	0	0	0	0	0	8091.81	0	0	0
207	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
208	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
209	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
210	0	0	0	0	0	0	0	0	0	0	0	0
211	0	0	0	0	0	0	0	0	0	0	0	0
212	21074.6	0	0	0	0	0	0	0	21074.6	0	0	0
213	0	0	0	0	0	0	0	0	0	0	0	0
214	0	0	0	0	0	0	0	0	0	0	0	0
215	0	0	0	0	0	0	0	0	0	0	0	0
216	0	0	0	0	0	0	0	0	0	0	0	0
217	0	0	0	0	0	0	0	0	0	0	0	0
218	25638.1	0	0	0	0	0	0	0	25638.1	0	0	0
219	659494	0	0	0	0	0	0	0	659494	0	0	0
220	1.1297e+006	0	0	0	0	0	0	0	1.1297e+006	0	0	0
221	0	0	0	0	0	0	0	0	0	0	0	0
222	349787	0	0	0	0	0	0	0	349787	0	0	0
223	631620	0	0	0	0	0	0	0	631620	0	0	0
224	0	0	0	0	0	0	0	0	0	0	0	0
225	768065	0	0	0	0	0	0	0	768065	0	0	0
226	1.23314e+006	0	0	0	0	0	0	0	1.23314e+006	0	0	0
227	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
228	0	0	0	0	0	0	0	0	0	0	0	0
229	925309	0	0	0	0	0	0	0	925309	0	0	0
230	1.17327e+006	0	0	0	0	0	0	0	1.17327e+006	0	0	0
231	0	0	0	0	0	0	0	0	0	0	0	0
232	0	0	0	0	0	0	0	0	0	0	0	0
233	0	0	0	0	0	0	0	0	0	0	0	0
234	105748	0	0	0	0	0	0	0	105748	0	0	0
235	0	0	0	0	0	0	0	0	0	0	0	0
236	1046.1	0	0	0	0	0	0	0	1046.1	0	0	0
237	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
238	0	0	0	0	0	0	0	0	0	0	0	0
239	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
240	0	0	0	0	0	0	0	0	0	0	0	0
241	0	0	0	0	0	0	0	0	0	0	0	0
242	1.14695e+006	0	0	0	0	0	0	0	1.14695e+006	0	0	0
243	3.10961e+006	0	0	0	0	0	0	0	3.10961e+006	0	0	0
244	0	0	0	0	0	0	0	0	0	0	0	0
245	381640	0	0	0	0	0	0	0	381640	0	0	0
246	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
247	0	0	0	0	0	0	0	0	0	0	0	0
248	108035	0	0	0	0	0	0	0	108035	0	0	0
249	62003.9	0	0	0	0	0	0	0	62003.9	0	0	0
250	139522	0	0	0	0	0	0	0	139522	0	0	0
251	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
252	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
253	0	0	0	0	0	0	0	0	0	0	0	0
254	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
255	0	0	0	0	0	0	0	0	0	0	0	0
256	0	0	0	0	0	0	0	0	0	0	0	0
257	416963	0	0	248775	0	0	0	0	168188	0	0	0
258	0	0	0	0	0	0	0	0	0	0	0	0
259	858045	0	0	0	0	0	0	0	858045	0	0	0
260	672783	0	0	0	0	0	0	0	672783	0	0	0
261	0	0	0	0	0	0	0	0	0	0	0	0
262	255116	0	0	0	0	0	0	0	255116	0	0	0
263	2.26907e+006	0	0	0	0	0	0	0	2.26907e+006	0	0	0
264	0	0	0	0	0	0	0	0	0	0	0	0
265	1.39156e+006	0	0	0	0	0	0	0	1.39156e+006	0	0	0
266	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
267	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
268	0	0	0	0	0	0	0	0	0	0	0	0
269	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
270	0	0	0	0	0	0	0	0	0	0	0	0
271	79831.3	0	0	0	0	0	0	0	79831.3	0	0	0
272	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
273	1.5039e+006	0	0	0	0	0	0	0	1.5039e+006	0	0	0
274	69341.7	0	0	0	0	0	0	0	69341.7	0	0	0
275	773662	0	0	0	0	0	0	0	773662	0	0	0
276	3.52513e+006	0	0	49318.3	0	0	0	0	3.47581e+006	0	0	0
277	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
278	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
279	0	0	0	0	0	0	0	0	0	0	0	0
280	0	0	0	0	0	0	0	0	0	0	0	0
281	23297.2	0	0	0	0	0	0	0	23297.2	0	0	0
282	0	0	0	0	0	0	0	0	0	0	0	0
283	1.15891e+006	0	0	0	0	0	0	0	1.15891e+006	0	0	0
284	1.15365e+006	0	0	0	0	0	0	0	1.15365e+006	0	0	0
285	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
286	0	0	0	0	0	0	0	0	0	0	0	0
287	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
288	218016	0	0	0	0	0	0	0	218016	0	0	0
289	20058.4	0	0	0	0	0	0	0	20058.4	0	0	0
290	0	0	0	0	0	0	0	0	0	0	0	0
291	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
292	0	0	0	0	0	0	0	0	0	0	0	0
293	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
294	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
295	0	0	0	0	0	0	0	0	0	0	0	0
296	0	0	0	0	0	0	0	0	0	0	0	0
297	300422	0	0	0	0	0	0	0	300422	0	0	0
298	0	0	0	0	0	0	0	0	0	0	0	0
299	2.10644e+006	0	0	0	0	0	0	0	2.10644e+006	0	0	0
300	0	0	0	0	0	0	0	0	0	0	0	0
301	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
302	222241	0	0	0	0	0	0	0	222241	0	0	0
303	0	0	0	0	0	0	0	0	0	0	0	0
304	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
305	1.67404e+006	0	0	0	0	0	0	0	1.67404e+006	0	0	0
306	0	0	0	0	0	0	0	0	0	0	0	0
307	0	0	0	0	0	0	0	0	0	0	0	0
308	858987	0	0	0	0	0	0	0	858987	0	0	0
309	0	0	0	0	0	0	0	0	0	0	0	0
310	0	0	0	0	0	0	0	0	0	0	0	0
311	2.64335e+006	0	0	0	0	0	0	0	2.64335e+006	0	0	0
312	453439	0	0	0	0	0	0	0	453439	0	0	0
313	53703.1	0	0	0	0	0	0	0	53703.1	0	0	0
314	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
315	63861	0	0	0	0	0	0	0	63861	0	0	0
316	0	0	0	0	0	0	0	0	0	0	0	0
317	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
318	0	0	0	0	0	0	0	0	0	0	0	0
319	0	0	0	0	0	0	0	0	0	0	0	0
320	1.21896e+006	0	0	0	0	0	0	0	1.21896e+006	0	0	0
321	0	0	0	0	0	0	0	0	0	0	0	0
322	0	0	0	0	0	0	0	0	0	0	0	0
323	0	0	0	0	0	0	0	0	0	0	0	0
324	1.25143e+006	0	0	0	0	0	0	0	1.25143e+006	0	0	0
325	0	0	0	0	0	0	0	0	0	0	0	0
326	733475	0	0	0	0	0	0	0	733475	0	0	0
327	677641	0	0	0	0	0	0	0	677641	0	0	0
328	0	0	0	0	0	0	0	0	0	0	0	0
329	1.24942e+006	0	0	0	0	0	0	0	1.24942e+006	0	0	0
330	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
331	1.14577e+006	0	0	0	0	0	0	0	1.14577e+006	0	0	0
332	381425	0	0	0	0	0	0	0	381425	0	0	0
333	0	0	0	0	0	0	0	0	0	0	0	0
334	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
335	1.21309e+006	0	0	0	0	0	0	0	1.21309e+006	0	0	0
336	65864.3	0	0	0	0	0	0	0	65864.3	0	0	0
337	52863.1	0	0	0	0	0	0	0	52863.1	0	0	0
338	0	0	0	0	0	0	0	0	0	0	0	0
339	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
340	0	0	0	0	0	0	0	0	0	0	0	0
341	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
342	310030	0	0	0	0	0	0	0	310030	0	0	0
343	1.88373e+006	0	0	0	0	0	0	0	1.88373e+006	0	0	0
344	0	0	0	0	0	0	0	0	0	0	0	0
345	1.20824e+006	0	0	0	0	0	0	0	1.20824e+006	0	0	0
346	0	0	0	0	0	0	0	0	0	0	0	0
347	2.67911e+006	0	0	0	0	0	0	0	2.67911e+006	0	0	0
348	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
349	1.45164e+006	0	0	0	0	0	0	0	1.45164e+006	0	0	0
350	920069	0	0	0	0	0	0	0	920069	0	0	0
351	0	0	0	0	0	0	0	0	0	0	0	0
352	130743	0	0	0	0	0	0	0	130743	0	0	0
353	0	0	0	0	0	0	0	0	0	0	0	0
354	5976.58	0	0	0	0	0	0	0	5976.58	0	0	0
355	0	0	0	0	0	0	0	0	0	0	0	0
356	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
357	916164	0	0	0	0	0	0	0	916164	0	0	0
358	2.82317e+006	0	0	0	0	0	0	0	2.82317e+006	0	0	0
359	0	0	0	0	0	0	0	0	0	0	0	0
360	131844	0	0	0	0	0	0	0	131844	0	0	0
361	276047	0	0	0	0	0	0	0	276047	0	0	0
362	1.32051e+006	0	0	0	0	0	0	0	1.32051e+006	0	0	0
363	1.1626e+006	0	0	0	0	0	0	0	1.1626e+006	0	0	0
364	75439.6	0	0	0	0	0	0	0	75439.6	0	0	0
365	3.10903e+006	0	0	0	0	0	0	0	3.10903e+006	0	0	0
366	11038.3	0	0	0	0	0	0	0	11038.3	0	0	0
367	0	0	0	0	0	0	0	0	0	0	0	0
368	2.11686e+006	0	0	0	0	0	0	0	2.11686e+006	0	0	0
369	662611	0	0	0	0	0	0	0	662611	0	0	0
370	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
371	0	0	0	0	0	0	0	0	0	0	0	0
372	0	0	0	0	0	0	0	0	0	0	0	0
373	0	0	0	0	0	0	0	0	0	0	0	0
374	183988	0	0	0	0	0	0	0	183988	0	0	0
375	0	0	0	0	0	0	0	0	0	0	0	0
376	0	0	0	0	0	0	0	0	0	0	0	0
377	98263.8	0	0	0	0	0	0	0	98263.8	0	0	0
378	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
379	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
380	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
381	0	0	0	0	0	0	0	0	0	0	0	0
382	1.26208e+006	0	0	1.125e+006	0	0	0	0	137079	0	0	0
383	0	0	0	0	0	0	0	0	0	0	0	0
384	0	0	0	0	0	0	0	0	0	0	0	0
385	0	0	0	0	0	0	0	0	0	0	0	0
386	0	0	0	0	0	0	0	0	0	0	0	0
387	0	0	0	0	0	0	0	0	0	0	0	0
388	0	0	0	0	0	0	0	0	0	0	0	0
389	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
390	2.67808e+006	0	0	0	0	0	0	0	2.67808e+006	0	0	0
391	0	0	0	0	0	0	0	0	0	0	0	0
392	323015	0	0	0	0	0	0	0	323015	0	0	0
393	426229	0	0	0	0	0	0	0	426229	0	0	0
394	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
395	0	0	0	0	0	0	0	0	0	0	0	0
396	266839	0	0	0	0	0	0	0	266839	0	0	0
397	732631	0	0	0	0	0	0	0	732631	0	0	0
398	122790	0	0	0	0	0	0	0	122790	0	0	0
399	0	0	0	0	0	0	0	0	0	0	0	0
400	1.47319e+006	0	0	0	0	0	0	0	1.47319e+006	0	0	0
401	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
402	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
403	101148	0	0	0	0	0	0	0	101148	0	0	0
404	2.46712e+006	0	0	0	0	0	0	0	2.46712e+006	0	0	0
405	0	0	0	0	0	0	0	0	0	0	0	0
406	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
407	2.25e+006	0	0	0	0	0	0	0	2.25e+006	0	0	0
408	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
409	1.5101e+006	0	0	385103	0	0	0	0	1.125e+006	0	0	0
410	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
411	1.53061e+006	0	0	0	0	0	0	0	1.53061e+006	0	0	0
412	153998	0	0	0	0	0	0	0	153998	0	0	0
413	3.58389e+006	0	0	1.125e+006	0	0	0	0	2.45889e+006	0	0	0
414	0	0	0	0	0	0	0	0	0	0	0	0
415	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
416	0	0	0	0	0	0	0	0	0	0	0	0
417	0	0	0	0	0	0	0	0	0	0	0	0
418	1.84636e+006	0	0	0	0	0	0	0	1.84636e+006	0	0	0
419	115450	0	0	0	0	0	0	0	115450	0	0	0
420	302256	0	0	0	0	0	0	0	302256	0	0	0
421	721886	0	0	0	0	0	0	0	721886	0	0	0
422	1.26264e+006	0	0	0	0	0	0	0	1.26264e+006	0	0	0
423	86706.1	0	0	0	0	0	0	0	86706.1	0	0	0
424	1.125e+006	0	0	1.125e+006	0	0	0	0	0	0	0	0
425	1.22822e+006	0	0	0	0	0	0	0	1.22822e+006	0	0	0
426	0	0	0	0	0	0	0	0	0	0	0	0
427	681201	0	0	0	0	0	0	0	681201	0	0	0
428	406126	0	0	0	0	0	0	0	406126	0	0	0
429	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
430	948300	0	0	0	0	0	0	0	948300	0	0	0
431	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
432	1.125e+006	0	0	0	0	0	0	0	1.125e+006	0	0	0
433	0	0	0	0	0	0	0	0	0	0	0	0
434	0	0	0	0	0	0	0	0	0	0	0	0
435	0	0	0	0	0	0	0	0	0	0	0	0
436	0	0	0	0	0	0	0	0	0	0	0	0
437	0	0	0	0	0	0	0	0	0	0	0	0
438	42879.3	0	0	42879.3	0	0	0	0	0	0	0	0
439	513930	0	0	0	0	0	0	0	513930	0	0	0
440	0	0	0	0	0	0	0	0	0	0	0	0
441	251282	0	0	0	0	0	0	0	251282	0	0	0
442	0	0	0	0	0	0	0	0	0	0	0	0
443	9560.18	0	0	0	0	0	0	0	9560.18	0	0	0
444	0	0	0	0	0	0	0	0	0	0	0	0
445	2.07841e+006	0	0	0	0	0	0	0	2.07841e+006	0	0	0
446	0	0	0	0	0	0	0	0	0	0	0	0
447	1.16191e+006	0	0	903617	0	0	0	0	258289	0	0	0
448	0	0	0	0	0	0	0	0	0	0	0	0
449	0	0	0	0	0	0	0	0	0	0	0	0
450	0	0	0	0	0	0	0	0	0	0	0	0
451	272106	0	0	0	0	0	0	0	272106	0	0	0
452	236883	0	0	0	0	0	0	0	236883	0	0	0
453	0	0	0	0	0	0	0	0	0	0	0	0
454	0	0	0	0	0	0	0	0	0	0	0	0
455	0	0	0	0	0	0	0	0	0	0	0	0
